window,rms,p2p,crest,kurtosis_excess,be_2000_4000,be_4000_6000,be_6000_8000,be_8000_10000,env_energy
75,26.908017891830884,14.981540227603546,2.29054114314365,10.218868029457022,7.7803178152577175,0.056388458828512365,11.902074441435103,4.205559856702056,8.151003227038597
76,28.49024510228095,16.953540095275905,3.4096860238122404,10.44418674516346,8.394115792002715,0.5785036149971877,15.146157363720992,3.736630429746198,10.204461099692173
77,29.94871729218246,20.188408892417627,5.341371923485429,12.49105699134643,9.207610217654366,0.9957431678246872,15.415456743872797,3.9896112847212444,10.972953130166065
78,31.292615228183553,24.685432579065765,6.959832177837539,11.43010173160016,8.261030392635316,0.17642882997321044,16.440988081162487,4.823452846941632,10.247036850173632
79,33.13604922310048,24.78307754399894,8.232772121449047,11.38933328943648,8.573799697942038,1.2359917618026548,19.713591437514008,5.133923169627913,12.947778194475443
80,31.436047527252413,25.258538904327114,7.724541732288629,12.992551737761541,7.187406719065489,0.8719122425820583,14.822653660869532,4.281643814193063,10.060281611907598
81,33.81909837856884,38.42695315601429,17.883621671435552,17.34711117416057,8.736973966709709,1.0648933968257215,14.969137885164601,4.761075490888787,10.893481576753947
82,33.95241970241918,47.13850846896917,19.38216485233572,16.711792501760325,8.8829314809252,0.6160380190890526,16.697454544058697,4.380148153510971,10.980970587685578
83,35.08210504743245,21.25134663226148,3.9746405454468494,12.480801098585772,9.063625438560216,1.0846711754255227,17.46829000742806,4.191259654346037,11.853203779004629
84,38.35656406587651,24.210328238719068,5.09423282073998,13.503195767780962,12.998269482357008,0.35815102377599073,17.11215241078128,4.80119080091043,12.230389535277657
85,38.361121119144286,20.02801766574037,3.3714773264902207,12.567399163721637,14.112193966774745,1.067321431261704,19.47399863057453,4.672697935885032,13.944848341663054
86,40.184582393324256,23.646682942966788,3.9585802979104705,15.455724884630774,13.179401259707,0.6135832613085109,19.54303239848416,4.977133355444771,13.550310566363581
87,37.365077526491035,18.950531361651446,1.9938614490979039,9.188654646624904,12.636150976488784,0.010196048243558681,17.7701985730489,4.490926602377614,12.012770698047092
88,40.979419917287714,33.75882764324467,9.395357521403366,19.681808164947746,14.146364392229449,1.2481059946656134,21.640411180783477,7.080457167844348,15.592902583102001
89,42.986262154499286,27.739917030567685,5.958971035611865,20.36839446933649,15.553653492533785,1.0147908686932625,22.494276715743773,7.287821594011493,16.41261350239629
90,43.44879577090442,35.141833796480086,13.589085529285208,17.40050993372517,14.071004679030164,1.1548029836702642,22.20475329879711,6.909690116814134,16.03383327637343
91,45.25163255208882,41.01909673150721,15.296870668506257,17.51329200001876,14.251936365704148,1.0287801817175075,23.481545038361315,6.315567952995251,16.108328643675872
92,50.89747607614463,33.23445454545455,7.31060614674306,13.724949310877056,27.52764562267932,1.8292445065726668,30.58591605793166,6.9255305226328705,23.747556767783298
93,52.3386940551482,53.416704843191745,24.286373399447662,20.11277190641866,24.04574829624636,2.048827142940126,33.3386759666686,6.834713892603566,24.005394056463174
94,55.73124133864684,64.53207569141193,33.52632328814473,22.829975566223105,25.446376561562687,2.6012839028366748,33.159874735798695,9.347630520689517,25.493168776378084
95,56.730593477559864,48.00794137885404,13.365420775056515,14.959755859152972,26.741506419487266,2.469008162055673,32.46874471352846,9.037155756755567,25.446901978842742
96,59.46237211836684,44.66114681752018,10.19622968174591,19.174437184881235,29.38205666688397,2.6952284645364095,35.65149066705018,8.689072384287138,27.466049536308084
97,60.55897374629425,48.794813418023026,12.515216334233632,15.854272162314855,27.742512290186774,2.728319834615039,30.698389408341914,8.855207378856027,24.989896734214426
98,62.54258527667728,43.99467976710335,9.425692778467855,15.160271205187618,29.118055020211987,2.233119721686687,33.02404683460857,9.637698977145629,26.31261534494673
99,63.231644890387464,37.44987872171496,8.759758356596913,10.731051303358845,31.324239408220723,4.532209440718472,25.83740687271465,9.567710122270677,26.0505387264203
100,63.25908033870489,56.684508733624455,15.338081324854315,19.351755179281085,27.78710713889611,3.206879561691557,30.678617167400017,10.338989078936734,25.889930868105576
101,64.56884119599862,40.44268797141723,8.660309429404336,16.18783977972156,27.356571999270827,4.005510667684095,34.068936250900485,10.64365060886301,27.855585894927188
102,67.3513056223738,43.67952037845706,9.860019469038798,17.5737478588469,30.636767523770192,3.8623959944597948,35.58256705706493,9.818897037797692,29.326063358735535
103,69.6965645237121,96.80123746195581,36.22233060284795,40.37199436256909,32.358065473787235,3.6144350790056783,33.4439284820533,11.029424816970744,28.914584950949674
104,71.31389516854473,72.46577371973005,22.405084787756522,18.842202271330965,31.35723101618403,3.751365593380726,35.90830121664068,9.666004892913117,29.14948571617889
105,76.45667891906677,77.22020881302103,23.196654616705743,22.782603781941724,31.222682755718505,3.6324815048714876,38.82395696145555,9.828930465704108,30.548252073576368
106,78.3394794107243,40.479371774513695,5.063249618440989,12.623386534214184,33.509317529994256,4.127369952319707,34.184537092347675,12.078097663458056,30.098563483763492
107,87.98641176250196,81.18473719730052,18.314769659209336,21.25888784422429,33.58161906600517,4.818828494227558,40.91117553678361,12.08028071807688,33.61413053719465
108,89.76640442456876,45.83725989149133,5.189457214960777,14.306641751035468,33.23095385856957,5.2841880715985825,41.38552177537936,13.28744859542723,34.2583741673136
109,93.0118151153808,70.36979866349081,14.351189365499755,20.347957740007594,34.882333822147835,4.221122990775487,40.029267349504906,12.560416858642718,33.185590940326804
110,99.70378629380248,129.0197916501257,32.552273410847974,60.71857097845799,34.82872026722126,4.31678601934273,44.035094614737474,14.37321560069347,35.36981850533829
111,99.85638949656197,98.49235185920338,23.451777883381254,33.621174705844645,37.6725477783116,5.48000551532811,46.17112348926653,14.559967237126088,38.09605987728422
112,101.35615728261314,77.17745567023951,17.41528298296238,24.666582283754646,33.98874777423841,4.259941916637369,39.158027045924214,12.057013490523552,32.690992316738594
113,110.8444914230054,94.60208363107053,19.665679017514815,26.147608393670886,34.90014752787086,4.781484284499764,43.2476722505949,15.296047941068434,35.75653844712007
114,111.79495988582303,70.3315082704777,8.868970453031842,24.583727860148127,38.13673374925783,4.5925900885796755,36.752662627491944,15.07748129678367,33.679191431956205
115,116.81662646043415,78.97112405716554,16.20860062459288,25.486385216709103,42.94874100095891,4.073594656191115,35.81395530393966,14.858103807241779,34.48244382972596
116,123.86344959040731,83.85962015350006,18.55855507770267,24.0342004943867,37.966283525449214,3.7810089011191983,44.97442525210969,15.258150951527234,36.381507223808214
117,131.52032989885626,102.23722369988091,18.454573722252462,27.273399155146794,38.99257659663464,4.1046463911775595,46.131607550399785,18.38951607845624,38.19460932096742
118,129.45306043728075,79.06948306206166,11.282449234107478,21.25973526058628,42.61475774191218,3.690401141453615,42.52436913651684,15.873625706596723,36.99508906070603
119,134.69476348243123,95.17367262141062,13.186670060173444,25.986275726216178,44.95975593976168,2.663087977761707,50.103812926474156,17.11157668376678,40.26309685623625
120,139.10250956660587,125.70843132195316,25.811159079067828,38.93194134986656,45.27821006422872,3.1450896425413495,49.38024435688732,18.998067160402908,40.990832969183955
121,146.90738224741355,78.76753341272992,9.67418230105334,22.108483838309667,43.29694073512537,4.866688669692411,53.96448913232767,19.393349529159277,43.485993264082026
122,153.67806808263464,86.85965905782719,7.999085379338368,25.008896552270475,41.408456328887375,3.7311333111167055,58.93300753828601,21.964592893420026,44.83228429169755
123,158.0936814505013,143.98660480349346,34.422107553515495,43.37398708468755,42.14008163163658,5.328446027001767,60.175834147211155,21.878579477886205,46.64785116399013
124,161.91619874744654,93.964267434167,8.948949524100858,25.72026874407974,44.79321967289318,6.673338334097117,59.709698037056455,22.659561072113885,48.34896295493399
125,172.50981991493788,108.00354267566495,14.351905167829305,28.100354845696597,39.911864233635555,7.106205060151088,73.1710133454865,23.62668627405724,53.671568320900306
126,171.28803810338465,100.8956318644965,11.62632400482265,25.930369423098846,39.422919556573056,6.015733416036413,76.10896674389146,22.616105460301505,53.57581259397635
127,167.22698120044993,116.12396215429403,18.758617697586345,32.58525793723174,42.84931855412235,6.281231126298202,81.61961724706455,22.710936335220946,57.13762527755469
128,165.2109839493292,103.00910089982797,10.669559779190715,27.254594547680224,46.68622308864198,6.37050244347674,74.03171629938095,23.836443879656247,55.03436011923137
129,169.8396815499048,122.66858468969168,22.703490734440336,29.649156150833804,57.92413800609623,9.497857187477193,75.05871578411521,28.237678367511087,62.22069886852105
130,164.98620697849876,115.81754975519385,13.96018914439761,21.73319993686282,67.28225237261908,9.811585652429766,86.89211749492533,30.72508293058609,70.93564849647609
131,151.035407451726,100.65973091173747,13.957298668485823,21.514291233962428,65.61005879358378,7.6915155921664065,74.67267319229352,28.206434123683756,63.18321249435278
132,155.16340924042785,158.16734921265052,36.04079858711346,52.01178396405468,104.94307886316388,16.08960640659885,88.22484401199958,34.95645427407107,89.46596273485024
133,179.35149781540284,117.93869472012703,14.342280473213995,39.85449274831952,94.45281127906996,13.67404208435855,108.53650289389489,41.07899383222772,94.13014362556947
134,186.60097288328166,109.099951038772,14.650518349821063,33.7344133291443,95.82527363155037,16.442880782742034,116.45382440439803,43.544429372682636,100.40355920139186
135,188.6313142248438,113.81279330422126,13.342043946882645,34.262905100985776,93.53731485389024,17.341156239404153,118.32182531796194,44.83713426876267,101.7167519743382
136,192.95214215875882,127.62000555776102,15.732839472843024,32.419504570100294,88.1741883469236,18.272988469069002,120.57743613852126,45.523981551121814,102.11422039218476
137,197.67890436118995,135.89296182347493,18.733161635067965,36.36448615741102,91.36571440622606,20.127283744544435,118.28261796364956,48.126394042159525,104.5945874125066
138,190.43254907236354,120.38169319835913,15.892620525402268,27.711793169479623,89.20138003601576,19.493891145174377,108.52812703335857,48.4440143460218,98.90914190579007
139,200.35241623454368,141.86313920868068,21.210509496250445,30.37140747463718,93.17968381316682,20.620161192394054,119.21476102969947,49.692129758312745,106.51649919460789
140,203.50019168772766,176.74657979356886,22.442289620495988,37.45640963913495,92.41975375858567,18.46092431261215,114.52257938389812,49.21087300798424,101.96355161333639
141,203.77804867762117,158.02695110493582,24.090670910533177,31.93462461399915,91.2404331965623,20.12337390375174,107.56852570202302,49.303568227466215,100.21605645176312
142,200.9470074571977,119.18808614529576,10.481907721277711,27.35432327561064,102.08701310822426,19.631620240899906,115.12215808372459,49.3204893801726,106.11287915662922
143,201.02490151678663,155.51263788540427,23.48526586685004,33.37408739416612,94.68053747022942,22.897832914872602,116.7850544341207,50.34074340747212,107.93953647990053
144,203.87842402057905,144.50481930660317,24.225438917553713,37.59211319945325,104.11566228258431,21.651753494364524,113.37870996588906,49.151690826448224,107.2814363874615
145,239.7057633171577,179.1351327246262,20.761543173739256,32.563434515541495,118.1492603286909,22.288471097874353,124.97667872869266,50.06316456522603,118.34211933170364
146,261.17347028346387,193.6248779277491,24.727855015330316,35.775336586523764,123.81440270150999,23.69699735724284,127.9789893946132,54.21661339178903,122.10827874793861
147,279.73010268242956,176.27870510784703,13.549524991349482,38.21131867081464,133.5717446086914,20.903139024365693,140.3790711984441,55.19278921586762,127.86187284732684
148,277.03328861657957,157.93885642450707,11.415627421360744,38.91597315707753,154.94639625435224,19.482636092948283,139.60389533087124,49.527516636934216,132.33070003815791
149,269.13687052947506,253.91734133915574,42.12956766935328,57.2347816195693,181.93374073931528,21.844416681700007,143.42089784227588,55.12199426795653,146.09282972131217
150,566.561426841992,247.99161294164352,8.181092447011475,7.670906706608089,257.6775632343801,37.718663735490125,190.0896620807873,90.96503624688845,210.81041775592428
151,625.760855146443,325.5174308588064,10.682322205829193,9.975882312536685,303.46019411684813,42.74258286031774,241.0656671334201,106.56631377643654,253.3899211160568
152,652.1210290614669,384.497221053328,14.241037999292148,13.833148443855315,302.95518776902173,45.63023506105491,247.1868861380978,108.86705300024383,259.37234437353413
153,663.619136196625,285.889194720127,7.114283559310591,8.429725804635169,348.69099980064755,53.60392345399205,252.36803381338987,126.06138096966428,286.6795562719352
154,620.052451578568,291.97013755458516,7.972187717448446,14.186153124236297,369.74509786992246,42.5395373146614,249.58195453676137,113.35661709674136,284.60658333456087
155,533.1653699500216,278.23227643244667,9.17673507487518,9.888632575243177,342.97377435944406,43.127951653486654,273.49640850454455,128.68076559732776,286.3543319062766
156,556.3635478232961,267.7409765118433,8.357519690863231,3.085384958209315,397.82627642337076,53.4793158949813,282.1709660528713,135.19030750311632,315.40855609742755
157,566.6205205667308,273.6999077676326,7.9786046144284715,7.35384769050856,418.194992308001,50.877296751898555,275.86809830288115,117.1020620174251,313.3091367115665
158,582.8920159610713,288.0109644700278,7.46057798414879,3.4919102936895356,423.6620906305045,52.65757856806872,276.9342559423096,137.53368343646906,320.48545174628435
